Id,modularity_class
0899573126,554
0323019765,5204
0803605935,5204
0721682499,5204
0071360387,5204
1892418118,5204
1878028286,5204
0674292111,5206
0684825031,5206
0300095244,5206
0394700953,5206
0300084552,5206
0156512696,5206
0881924679,12
0881925330,12
0881925527,12
0881927104,12
0881925810,12
088192444X,12
0936197323,3336
0892814500,3336
158542241X,3336
6305419655,3336
1885538901,3336
0875163238,3336
0199104263,13
0199104255,13
0199104247,13
0199108099,13
0199171580,13
185367303X,13
0553260456,14
0553564366,14
0553270257,14
0553562967,14
0553575384,14
0553562940,14
0632054069,15
1405111739,15
1405107162,15
0632038357,15
0632052449,15
0632064471,15
0892833289,16
0385494343,16
0824507223,16
0884893588,16
0553256696,16
1593080565,16
0195021436,569
0140135588,569
0801495415,569
074562345X,569
0521359376,569
0521426936,569
0385468717,17
0060618116,17
0895553120,17
0895552167,17
0800785991,17
0060554231,17
1571741852,18
0553278827,18
0553580159,18
0312951914,18
0060968966,18
0312192037,18
0345424581,4164
0743406214,4164
0345442334,4164
0757300103,4164
1558749101,4164
034544230X,4164
1887128883,19
0965046915,19
0946719020,19
0946719403,19
1901033600,19
1900565102,19
069401057X,4281
0694010588,4281
0694010723,4281
0694006513,4281
1552090345,4281
0694010391,4281
0061065900,20
0060595124,20
0061065935,20
0061065846,20
0061065838,20
0061065870,20
0809126591,17
0809122308,17
0809121123,17
0809128381,17
088141249X,17
0809124475,17
0060185651,21
1552852113,21
0345295862,21
038528179X,21
B00005LA9C,21
0811834794,21
0890065268,22
1580531695,22
1580534953,22
0072881380,22
1580533442,22
1580532713,22
0876054718,2161
0876056664,2161
0876057350,2161
0876055145,2161
0876057423,2161
1593370156,2161
0393308278,23
0684813238,23
0671894404,23
0671894412,23
0684851873,23
0465026141,23
0345447980,4930
0819563293,4930
0312252390,4930
0899668968,4930
0859653129,4930
B0000TPA4C,4930
0465007473,4252
0195049837,4252
0865476063,4252
0375421289,4252
0385424345,4252
1559637846,4252
0786005483,24
0786006455,24
0786003464,24
0786010339,24
0786004282,24
078600388X,24
0195067886,1142
081221692X,1142
0486203239,1142
0486231240,1142
0415929784,1142
0300082533,1142
0451165594,25
0451166884,25
0451166876,25
0451166604,25
0671001132,25
067169071X,25
0892813040,3336
1587360942,3336
0787309370,3336
1560871385,3336
0914295969,3336
1560870591,3336
0879305746,126
1590592727,126
0782128718,126
0766820912,126
157820089X,126
076681517X,126
0890964653,210
0970968213,210
0399528040,210
0743212495,210
0140292594,210
0700612297,210
0316193658,26
1578062918,26
0807128295,26
0316738689,26
1578067391,26
0316313076,26
0807554014,1942
0807510793,1942
0807554081,1942
0807510599,1942
0807553395,1942
0807554049,1942
0740718711,27
0740705865,27
0740739123,27
0836267613,27
0836267583,27
0740741470,27
0892819006,28
0195168968,28
0140196161,28
1582343055,28
1567187196,28
1565543467,28
1567185657,1356
0875426700,1356
0738701602,1356
1567184006,1356
1564145883,1356
1567182852,1356
0918825148,1162
0811215407,1162
0822319462,1162
0691012369,1162
1570628637,1162
0140442723,1162
0023233001,183
0930452747,183
0415238323,183
0684826224,183
0896760820,183
0571199941,183
0195158202,2861
0691119384,2861
0815627068,2861
0807002291,2861
188999913X,2861
0195139917,2861
0201618354,3631
0201643944,3631
0201603365,3631
0201603225,3631
080538684X,3631
0070257345,3631
0072553936,3669
0072513802,3669
0538880899,3669
0324259689,3669
0471230596,3669
155542581X,3669
0130105767,29
0890896380,29
020532181X,29
0943414814,29
0130305677,29
0399151346,29
157471936X,1985
1574712314,1985
0590372319,1985
0439165172,1985
0439107962,1985
1557663211,1985
1880972476,30
1880972263,30
0962247723,30
1564772829,30
1564770419,30
1571200886,30
1888103086,31
1562920324,31
1890900125,31
1562920588,31
0884193551,31
088419373X,31
0300037643,4607
0520221761,4607
0500203199,4607
0521276543,4607
0394580281,4607
0226262138,4607
1584650788,1218
1883220734,1218
1883220874,1218
047104444X,1218
0916124355,1218
0913098523,1218
1879102889,32
1589480406,32
0195218388,32
156670524X,32
187910279X,32
158948021X,32
1570611068,1275
1570612609,1275
1570613370,1275
157061105X,1275
0060963042,1275
068483846X,1275
1881052990,3336
0910411107,3336
1576750728,3336
0910411158,3336
0787971170,3336
0974239011,3336
0439260817,1559
0590873040,1559
0439140080,1559
0590103873,1559
0590522124,1559
0439556848,1559
0563534443,33
0563551577,33
0563551127,33
0563551682,33
B00016121E,33
0563488514,33
0940795035,34
0517881306,34
155643233X,34
1556432518,34
1583911162,34
1570621497,34
0671743848,3984
0671743813,3984
0671743805,3984
0671743791,3984
0671744623,3984
0671743783,3984
0023313501,5356
1563671824,5356
0750652438,5356
0060958200,5356
0131173383,5356
0130108553,5356
051788058X,35
0963775103,35
0316545325,35
0060956445,35
0816521859,35
1559630612,35
0064406016,17
0374457433,17
0395616190,17
0825432979,17
0374466165,17
0802818609,17
0811717003,1062
030681157X,1062
0811709043,1062
0786709588,1062
0394743091,1062
0306813866,1062
0764585835,36
0060929871,36
0764585851,36
0812034058,36
0764585932,36
0764585975,36
087226629X,4371
0872266311,4371
0872266303,4371
087226632X,4371
0374323356,4371
0516273728,4371
0072472960,37
0072473053,37
0072524065,37
0072299061,37
0130915602,37
0072922990,37
1584856459,38
1584851945,38
158485362X,38
1584857145,38
1584856181,38
1584853638,38
0679600604,2153
0231118163,2153
0688163521,2153
1562790854,2153
158542269X,2153
0140194886,2153
0737300167,39
0743224787,39
0764542338,39
0446673633,39
0801867304,39
047121468X,39
0394721039,236
0445082364,236
0471059706,236
0060555661,236
0684840073,236
0060740647,236
0689841086,40
0689841094,40
0689844670,40
0689834241,40
0689835531,40
0689834233,40
0515120456,41
0515128821,41
0312953615,41
0312951426,41
0515122564,41
0312956126,41
0226282546,42
0486281523,42
0486252116,42
0486256375,42
0226282538,42
0486203352,42
0898864801,43
0934641714,43
0312284462,43
156044875X,43
0934641706,43
1887489029,43
0801486955,69
0300080670,69
0700613447,69
0684863324,69
0394727940,69
1560255110,69
0345361199,44
0345361180,44
0345330692,44
0345330706,44
0345330676,44
0345330684,44
0963759752,5421
0920668887,5421
0963759736,5421
0963759760,5421
0935699074,5421
0439309085,5421
0804113599,45
0804113580,45
0804111626,45
0312961863,45
0804111634,45
0312965664,45
0930872487,46
1556432690,46
0691018839,46
0691058342,46
0877851832,46
0900860928,46
0877736103,4345
0892815604,4345
0877736707,4345
0874776317,4345
0324008953,4345
0814477232,4345
0395913624,47
0618117121,47
0399236139,47
0618040315,47
0803272650,47
0395841739,47
1873756704,48
1864503351,48
0595311784,48
1864501065,48
1873756186,48
1740592654,48
0521525853,49
0765610884,49
0520232976,49
0520242386,49
080474601X,49
0876093306,49
0830729267,50
0830729259,50
0830729283,50
0830729305,50
0830732330,50
0830728651,50
0810934809,51
0810929449,51
0786804505,51
0786803207,51
0810979608,51
B0002Z0HNS,51
067440002X,52
0674400011,52
0674400046,52
0674399749,52
0674403681,52
067440369X,52
0743407865,53
0671027344,53
0671001957,53
0609807900,53
0743400569,53
0671024493,53
0316358355,54
0316358312,54
0316358509,54
0316358339,54
0316358517,54
0316358568,54
0500278237,176
050027875X,176
0295981369,176
0500283745,176
8881189712,176
1873429878,176
1559360976,55
1559361549,55
1559362251,55
1559361999,55
155936114X,55
0415901960,55
1855325861,56
1841761435,56
1841763462,56
1855323494,56
0850455480,56
0850455650,56
0940368188,57
1580627838,57
1879402513,57
159160303X,57
0963206702,57
0878082417,57
0801860229,58
029598161X,58
0618082328,58
0815629265,58
0195139291,58
0253210984,58
0590400053,1905
0786806206,1905
1563979667,1905
0786802413,1905
071365094X,1905
0878687831,1905
0810965968,59
0691049998,59
0300090382,59
8884915902,59
0807608130,59
0810941449,59
0873419251,926
0873496906,926
189175226X,926
1928618197,926
0917808541,926
0804749426,926
0863161472,4036
1575666537,4036
0385493681,4036
0226847152,4036
0883440326,4036
157075182X,4036
0830814922,60
0830814949,60
0830814930,60
0830814914,60
0830814698,60
0830814965,60
155786716X,61
041523025X,61
0813334721,61
0822324962,61
023111477X,61
0679730052,61
1892213184,1604
1892213613,1604
1892213494,1604
1892213370,1604
189221329X,1604
1892213974,1604
0691048940,2077
0691048681,2077
0801489296,2077
0060975407,2077
0231127154,2077
0520210751,2077
1555533906,62
0761918264,62
0761922776,62
0314248412,62
0300094116,62
0425191656,62
0394716248,63
0394716264,63
0393304124,63
0393321398,63
0691008418,63
0684837714,63
0844285315,3877
0844283770,3877
0804832951,3877
0060577207,3877
0844283169,3877
0824804600,3877
0345379098,2593
034537908X,2593
0345379012,2593
0345432320,2593
0345407970,2593
0345379039,2593
0316545031,64
0316545120,64
0385313314,64
0440304245,64
0316544981,64
0684823454,64
075030183X,5609
0306413329,5609
0521459125,5609
0738200476,5609
047130932X,5609
0521803896,5609
0448424622,541
051626415X,541
0064451666,541
0152626107,541
1581170769,541
0500277591,541
0072131896,5077
0761535225,5077
0072225882,5077
0072225351,5077
0764526464,5077
0072224207,5077
0070464146,562
0070464278,562
007055045X,562
0071357807,562
0070465886,562
0070465010,562
0802733476,65
0061013455,65
0802733379,65
0061011320,65
0373264747,65
0061013463,65
0521625114,66
0140137327,66
0192851934,66
0521423295,66
0312174322,66
0415266734,66
0571199577,67
1903399343,67
063408240X,67
1903111706,67
B0002Y4TZG,67
B00009PJSX,67
0486272737,69
0486401588,69
0486285537,69
0486275507,69
0486268780,69
0486266850,69
0679894098,68
0679894195,68
0375811524,68
037580076X,68
0679894217,68
0780629248,68
0787951595,5016
047135614X,5016
0787946265,5016
1574442147,5016
0787960519,5016
0787947210,5016
0412552701,3232
0412246201,3232
158488388X,3232
0412983214,3232
0412042312,3232
0521785162,3232
0883965216,883
0883965585,883
0883964902,883
0883962306,883
0883961989,883
0883964783,883
0394712390,69
0679748148,69
0679732187,69
0679732179,69
0679732268,69
0679736522,69
0415226589,70
0226401227,70
0804722676,70
052164495X,70
0521447704,70
0486242439,70
0671026364,71
067103930X,71
0671026356,71
0671039296,71
0743400356,71
0671039288,71
0393001466,72
0393008479,72
0393001423,72
0393007693,72
0393007707,72
0393008746,72
0061014656,73
0061099481,73
0061099473,73
0515093025,73
0061093092,73
0061030155,73
0866229701,74
0764110322,74
087605338X,74
0764110187,74
1889540978,74
0812016882,74
0684855305,3497
0521425379,3497
014100228X,3497
0966048407,3497
0876053711,3497
0876055137,3497
0505522993,75
0505522489,75
0505524848,75
0505524651,75
0505523825,75
0505524864,75
0452011337,76
0446671339,76
0465082270,76
0394713788,76
0820317152,76
1883938465,76
0609609734,77
050005116X,77
0670030945,77
0691009783,77
0198607830,77
0520233913,77
0967786908,78
0811728471,78
0879059222,78
1586851462,78
0971573603,78
0970805500,78
1884302025,79
1930004052,79
0891074791,79
0962008656,79
0966742109,79
0962008680,79
2066533017,80
1886705496,80
1400013119,80
0756602912,80
0141008385,80
0789495694,80
1887299289,81
1587611414,81
1887299106,81
188729919X,81
1887299173,81
1887299017,81
0061066621,82
0061066613,82
0061066648,82
0061066605,82
0060093234,82
0060093226,82
1577780752,83
0884194973,83
0884194795,83
0899850286,83
0970889801,83
1577781228,83
0679757953,398
0375725822,398
0195129962,398
0393976130,398
067973256X,398
0375420932,398
1572242329,84
0195149424,84
0967305020,84
0965067009,84
1572242639,84
0880487593,84
1568383436,85
156838162X,85
0312200560,85
0894860658,85
074320154X,85
6303101410,85
094839059X,86
0970058705,86
0948390794,86
0312270178,86
0743244923,86
0312310846,86
1556524048,87
155652532X,87
042518532X,87
0312993560,87
6303102476,87
0743256158,87
0505522659,88
0843944463,88
0843944382,88
0505523388,88
0843947470,88
0425196844,88
0195098250,89
0534255353,89
0195160053,89
1565939409,89
0028713974,89
0195130189,89
0130084662,937
0130206016,937
0596003439,937
0596004826,937
0596006284,937
1565923472,937
0793131553,3583
0793178703,3583
0324184840,3583
0793154375,3583
0071385207,3583
0071444041,3583
0380815583,90
0380800829,90
0380820854,90
0380800810,90
0380780747,90
0060531231,90
0070248303,3631
0070540187,3631
0070212341,3631
0070602166,3631
0070692580,3631
0070080194,3631
0130092215,1332
007138779X,1332
0130661066,1332
1558609342,1332
1928994423,1332
0965081958,1332
158238097X,91
043920822X,91
1582380783,91
0794807135,91
0307091767,91
0307090396,91
0345412818,92
1893224902,92
B0000U0X2K,92
0743242513,92
0743442687,92
B0007G89GY,92
0877018294,93
1580630081,93
1580632084,93
0811801152,93
0811804496,93
0877015953,93
0312982887,2093
0312989474,2093
0312978766,2093
0312985649,2093
0425167739,2093
0425162613,2093
0879696338,5204
0879697164,5204
0865422095,5204
0815332181,5204
0122053516,5204
0815323050,5204
0749438649,94
0844233552,94
0965711412,94
0974100315,94
0844231517,94
0793193311,94
0688112846,95
006018535X,95
0688127215,95
0688163785,95
0688164307,95
0060185368,95
0781722195,96
0721694128,96
0071387633,96
0323012132,96
068305595X,96
0781712483,96
0743205510,1689
0262540673,1689
0415228077,1689
0262540568,1689
0226348601,1689
052177568X,1689
0764531867,97
1565924177,97
0789719126,97
0764533606,97
0789717506,97
0789719479,97
080774042X,98
0415931592,98
0871566222,98
0500276897,98
0321054016,98
0871208415,98
0810934930,99
1569752354,99
0679740384,99
0195109805,99
0310248809,99
0486233545,99
0767903315,3519
0743410068,3519
0385315902,3519
067976724X,3519
038550330X,3519
0743256166,3519
0877287961,100
0312187769,100
B000089781,100
0897501187,100
0897500377,100
1555175163,100
0865473897,818
1400043123,818
0865472106,818
0394759486,818
0679740732,818
0865473218,818
0312964161,2318
0312981392,2318
0312968264,2318
0312155107,2318
0553569848,2318
0743492560,2318
0195615085,3536
0691017824,3536
0393307387,3536
0226422798,3536
0226422836,3536
1590300939,3536
0802800432,1142
0877849730,1142
1581344589,1142
0802839819,1142
080281607X,1142
0310253071,1142
1570629013,101
0805210318,101
0824506863,101
089281764X,101
0007145160,101
0970700601,101
0843944390,102
0843946954,102
0843948574,102
0843947667,102
0843950552,102
084395177X,102
0425178196,103
0842337814,103
0785268855,103
1591450519,103
0785266585,103
0785263829,103
0192827081,104
0140441026,104
0140513353,104
0140444254,104
0140443339,104
0679600272,104
0425173410,105
0425156710,105
0425163997,105
0425189090,105
0425164357,105
0425192644,105
0671682288,106
0875166172,106
0875166105,106
0875167837,106
0875167829,106
0875162606,106
0439271665,107
069811857X,107
0689844476,107
0689820364,107
0399231641,107
0698116968,107
0827204833,4116
0664222935,4116
0827227175,4116
0827200269,4116
0687336481,4116
0664228860,4116
0471363022,108
0471363049,108
0471376299,108
0471072087,108
0471426393,108
0137605544,108
0060955589,109
006092943X,109
0060196432,109
1564554775,109
0060957255,109
1564554996,109
0631220380,5484
0500203040,5484
0892365757,5484
0814318134,5484
0892367539,5484
0141180307,5484
0898624185,5206
1572302216,5206
1572306653,5206
0816611734,5206
0822310902,5206
0415105706,5206
0807119997,110
0878059490,110
1565547527,110
080712740X,110
0807126012,110
1565540387,110
0793530822,2181
0634022296,2181
063401417X,2181
0769200397,2181
0825633044,2181
0793525276,2181
0060630965,111
0935216588,111
0824509870,111
0818908246,111
0895553449,111
0268013217,111
0847820637,3473
0847826724,3473
0847823903,3473
084782411X,3473
0847826635,3473
0847824659,3473
044100735X,112
0441006310,112
044100217X,112
0441012140,112
0441480403,112
0441011985,112
0465059899,113
0684841479,113
0875844154,113
0072818638,113
0471254312,113
0195116410,113
0312193378,114
0385420870,114
0385467885,114
038541174X,114
0385467869,114
031219465X,114
0688081843,115
0688175198,115
0060294620,115
0152024808,115
0689714734,115
0531070263,115
0140150803,116
0140170316,116
0226775658,116
0140087443,116
086597103X,116
0679737316,116
0789306298,1121
0810917998,1121
6305943877,1121
0811837866,1121
0262511169,1121
0810908794,1121
0590847945,117
0590848224,117
0590848410,117
0590847880,117
0590848445,117
0590848534,117
0130871125,118
0130175722,118
0071385134,118
0131416014,118
0071399194,118
0071406719,118
0812042786,119
0778800547,119
0312092393,119
0809235447,119
0878337210,119
031227128X,119
1581344473,120
1581344988,120
0801070791,120
0802844456,120
1576738396,120
0875526497,120
0898156122,4201
1580082718,4201
0811824152,4201
1580086209,4201
1580086195,4201
0836221834,4201
0500200181,121
0500200505,121
0500202028,121
0500202427,121
0500200084,121
0500200211,121
0684847558,122
0810927950,122
0020383142,122
0684845318,122
0375758070,122
0812217926,122
1573228729,4333
1573225797,4333
0316738573,4333
1564781968,4333
0060975776,4333
1400034825,4333
0679730621,123
0679734996,123
0375726039,123
015600013X,123
0822217058,123
0156006456,123
0312155891,723
0961539011,723
096153902X,723
0883965917,723
1881527638,723
157954892X,723
1740590422,124
1841620629,124
184330628X,124
1740590414,124
1843307561,124
1585730092,124
0881924601,12
0881924172,12
0595088686,125
0761928677,125
0830734252,125
059513498X,125
1572242000,125
1568380755,125
1566374170,126
0879305185,126
1401851355,126
1566041406,126
0375725504,127
0446670111,127
037542167X,127
0679758771,127
0446671606,127
0375423206,127
0375760628,371
0743205049,371
0060938412,371
0060083298,371
0060532149,371
081297090X,371
052138608X,128
1853025771,128
026252225X,128
0631229019,128
0609608118,128
1853027499,128
0849937051,129
0849936535,129
0849936543,129
0849937795,129
0849933641,129
0849933137,129
0714834122,130
0714838578,130
0300074514,130
0300081316,130
0810927411,130
0810915693,130
0898867991,131
0898868289,131
076270490X,131
0898866588,131
0898866545,131
0762706716,131
0805211195,1171
0393019551,1171
0195297512,1171
006063037X,1171
0393320774,1171
0830825614,1171
0930410920,131
0930410963,131
0930410904,131
0930410882,131
0930410858,131
0735524068,5059
0735524378,5059
0735524521,5059
0735528063,5059
0159007739,5059
0314153578,5059
0830728740,132
0310209196,132
0764421530,132
0830718265,132
0805461744,132
1559456868,132
1563270560,3336
1560524308,3336
0874254957,3336
1885167563,3336
081440832X,3336
1560523832,3336
0743436601,3368
0743403622,3368
0671027522,3368
0671042491,3368
0671027514,3368
0743422740,3368
0300098820,176
0300103123,176
0300100663,176
0300101929,176
0262701030,176
0810965895,176
0892211237,1142
1570750858,1142
0801026474,1142
0310239370,1142
0060628464,1142
0830704159,1142
0672315106,1196
0672324806,1196
0072127783,1196
0672316269,1196
157169109X,1196
0672310228,1196
0521358779,133
0521556864,133
0521358787,133
0691020167,133
0521367816,133
0816610649,133
0877287643,3921
1578632765,3921
157863010X,3921
1578632153,3921
1578631203,3921
1578633052,3921
0394752007,1585
1558704655,1585
1558703837,1585
0930031857,1585
0966142888,1585
007135686X,1585
0760307652,134
0760306818,134
0760311900,134
0760310777,134
1840009624,134
189361817X,134
0714834831,130
0385098766,130
0891095748,135
156955255X,135
0891071962,135
0830734562,135
0800718194,135
0842321624,135
0253212863,3232
1555878830,3232
0691010285,3232
1555875602,3232
0521008360,3232
0253212871,3232
0521794013,136
0964022168,136
0804001499,136
0807844705,136
0881926272,136
0521414210,136
0836287886,1925
0836210689,1925
0740726684,1925
0740700065,1925
0836225236,1925
0836236831,1925
0761115188,137
0761115145,137
076111517X,137
0761115153,137
0761126414,137
0761110216,137
0380812932,138
0380812959,138
038078811X,138
0380788101,138
0380788098,138
0380784157,138
0425100413,4336
0312981678,4336
0425068080,4336
0425165159,4336
0312981694,4336
0425174727,4336
1882332008,139
0933670044,139
0740705989,139
0967388724,139
0375704426,139
0895297914,139
1400012228,4380
140001218X,4380
0676901794,4380
1566564239,4380
0500282331,4380
140001414X,4380
0664221920,140
0060604514,140
066425828X,140
0664258158,140
0664223850,140
0687365902,140
0760307695,141
089658495X,141
0873413687,141
076030825X,141
076031618X,141
0760309787,141
0201433311,2362
1558606785,2362
0321112555,2362
0240804430,2362
0735710627,2362
0596000359,2362
0679752986,142
0375719334,142
0679742204,142
0375719261,142
0375719350,142
0679736662,142
1557997985,1985
1557998531,1985
0439137314,1985
1574712934,1985
1557999309,1985
0439205743,1985
0886777011,143
0886775205,143
0886775493,143
0886775035,143
0886779197,143
0886779340,143
0375703136,1476
0393325032,1476
1400048303,1476
0684852330,1476
0393323781,1476
0393323986,1476
0743431723,144
0791002519,144
0679446427,144
0345441567,144
0870675974,144
1582342857,144
0878424296,145
087842203X,145
0878423753,145
0878421807,145
0878422277,145
0878421998,145
0940208253,146
0452271819,146
157344099X,146
0452271800,146
0452278120,146
1576121682,146
0891061614,3336
1583910727,3336
0787955175,3336
0471426245,3336
0787950165,3336
0471705462,3336
0312105606,147
0312105282,147
0312141025,147
031210572X,147
0312278438,147
0312135238,147
0679885528,148
0786811560,148
B0002D6D0G,148
0679870415,148
0679891013,148
014034537X,148
1583880283,149
1882256956,149
0873494946,149
076031165X,149
1880524163,149
190370667X,149
0226675262,150
0691029083,150
0226750191,150
069102409X,150
0226668037,150
0691024324,150
1563894564,151
1401200028,151
1401202020,151
1563890526,151
1563898136,151
1563896966,151
0870493299,152
0806112476,152
0938317741,152
0806131276,152
0806133392,152
0806123494,152
1860118798,153
185458300X,153
080507306X,153
1579651720,153
1901130827,153
1566916348,153
0929895282,154
1884548172,154
1884548431,154
1884548253,154
0865304572,154
0803725566,154
1561584436,155
1561583642,155
1561581895,155
1561584428,155
1561585114,155
1561583383,155
0440222656,156
0440224624,156
6305128952,156
0440235162,156
034542705X,156
0446608955,156
0380790297,157
0380724960,157
0380803933,157
0380790300,157
0380803941,157
0061031143,157
0812093755,158
0793153115,158
1576855139,158
1576852083,158
0324200218,158
0324203640,158
0471285528,159
0155083775,159
0155016156,159
0471287083,159
0300018460,159
0471289604,159
0823088022,160
0517884372,160
0553272950,160
0060928190,160
1880399768,160
0375725377,160
0312243073,161
0312243111,161
0312243243,161
0312243081,161
0312243324,161
0375701966,161
0802135285,162
0802136664,162
0802135277,162
0802136672,162
0684830434,162
1564781607,162
0940322277,3123
0940322285,3123
1883642655,3123
1586420054,3123
1883642825,3123
1590170636,3123
0671024086,163
0312986033,163
0312301448,163
067102406X,163
0312316798,163
0312331754,163
0262540681,3969
0807047058,3969
0807047090,3969
1559633123,3969
0801848636,3969
0316353000,3969
0764550586,164
002863392X,164
0684870681,164
0471360295,164
0399524479,164
0399529438,164
0807842559,165
0807854743,165
0807829137,165
0894808656,165
1579652468,165
0394732154,165
0070542112,4057
0822954303,4057
0801332761,4057
0312024142,4057
0815767153,4057
1878379739,4057
0590395009,166
0698116267,166
0399229248,166
0590379763,166
039922825X,166
0399229256,166
0446912077,167
0446519138,167
044652106X,167
0743218779,167
0446673331,167
0446677086,167
1841124362,168
1841124745,168
0786311258,168
1841124729,168
0300084978,168
0071362940,168
1572481560,4116
0375755357,4116
0873379969,4116
0595169090,4116
1572484519,4116
0873379772,4116
0070170533,169
0070545154,169
0071348522,169
007135896X,169
0070549508,169
0070546290,169
0072125330,170
0072120274,170
007212654X,170
0072124261,170
007213089X,170
0072130369,170
1566562104,171
1740592441,171
0140264604,171
0762722320,171
8880430521,171
1566915201,171
1569714134,172
1569713758,172
1569714592,172
1569716609,172
1569712972,172
1569718830,172
0500810109,2749
0500810052,2749
0500810346,2749
0500810044,2749
0500810060,2749
0674644700,2749
1570548242,173
1570546894,173
157054820X,173
1570546878,173
1570546835,173
157054686X,173
156044987X,174
1560449241,174
0898866510,174
1884224059,174
0762712090,174
156044794X,174
0440234948,175
0440237068,175
0440223784,175
0440237246,175
0440237254,175
0440220734,175
0064441164,2918
0064441830,2918
0064442268,2918
0064441261,2918
0064442020,2918
006444046X,2918
0789303574,176
0810965887,176
3882438193,176
1903399483,176
078794856X,4116
0787956473,4116
0787968323,4116
0787938831,4116
0787967173,4116
0787971006,4116
048626355X,177
0486299864,177
0486291499,177
0486250660,177
0486283038,177
0486240517,177
0590381563,178
0590452665,178
0439044030,178
0590452347,178
0590937839,178
0590962124,178
0380710854,3176
0671024205,3176
0380710838,3176
038071082X,3176
0380710811,3176
0553381393,3176
0071362770,179
0609809334,179
0471226696,179
0517888440,179
0812924061,179
0449901459,179
0876288840,4281
0876591810,4281
0590029282,4281
0876591950,4281
0876592280,4281
0876591667,4281
0486414604,5609
0486414590,5609
0486661016,5609
048666371X,5609
048664152X,5609
0486601137,5609
0521656958,180
0521663814,180
0521387116,180
0300102666,180
067429503X,180
0521367670,180
0944002072,181
0944002161,181
0944002145,181
0944002129,181
0944002188,181
0944002137,181
0812931181,182
0812933044,182
0875846327,182
0446531502,182
0609607707,182
0446531774,182
0802131654,183
0802150861,183
080215106X,183
0802117368,183
0679756604,183
0714503118,183
1881233502,184
1566914817,184
1553413474,184
1903471141,184
1566564387,184
0813338824,184
0679748091,185
0679742301,185
0679745688,185
0375407928,185
0679742298,185
0393321983,185
1878246054,186
1878246046,186
1878246003,186
1931254117,186
1878246321,186
187824602X,186
0937934151,187
0937934100,187
0937934623,187
0937934178,187
0937934364,187
0937934208,187
1570624763,2169
0140193502,2169
1570620873,2169
0486428141,2169
1559391685,2169
1590300963,2169
0694012211,188
0694012203,188
0694015261,188
0694015164,188
069401222X,188
0694015229,188
038079439X,189
0380802082,189
0380802090,189
0380813297,189
0380813300,189
0060595264,189
0393319555,2383
0486298078,2383
0823072711,2383
B00013AXCG,2383
0748403264,2383
0394739698,2383
0887294448,5484
1585732168,5484
1585732931,5484
0887294871,5484
0789494213,5484
0935039678,5484
0824813170,190
0824806557,190
082481715X,190
0811215520,190
0140168540,190
7119026984,190
0740713965,1100
1561632791,1100
1561633852,1100
1932360220,1100
0312301774,1100
1561633178,1100
081478805X,191
0253215706,191
1841620807,191
0814782833,191
0060977752,191
0814722148,191
0140115765,192
0140068961,192
0140115773,192
0140112901,192
0140256989,192
0385498306,192
0071402136,193
0071396098,193
0963197347,193
0942195019,193
0964283972,193
0813808545,193
0446362662,3330
0380817160,3330
0446364754,3330
031286583X,3330
0446359203,3330
0312980167,3330
0205326056,5469
0393702979,5469
0534590853,5469
0130796042,5469
0471149640,5469
0534363164,5469
1890627119,1695
0933149557,1695
1890627429,1695
