Id,modularity_class
013065096X,20
130303674,20
013833949X,20
71370013,20
805055592,516
080506690X,516
895947366,516
1886785058,516
892816333,516
1563897431,3300
1563894882,3300
1563899329,3300
1563897253,3300
1563898195,3300
096745039X,21
967450306,21
312966091,22
312990456,22
312971346,22
312976275,22
312980140,22
312983867,22
61007226,454
451194004,454
140071083,667
803960972,182
761975039,182
787960594,522
520225228,433
520219325,433
312240295,433
300074999,433
226791335,433
081321078X,317
826410111,317
898702658,317
1563220776,23
1562926446,23
847690458,356
847698955,356
671510991,674
1878379720,356
333969294,356
787951978,522
078795943X,522
1576750507,605
787957453,522
66620996,522
1930608160,522
471377554,504
195143469,504
805832025,504
192627252,504
1572306114,504
385333641,313
385324081,313
312265050,313
385334249,313
226751295,313
866539972,3744
590068822,3744
1874416125,3391
130910139,3391
800618149,392
664256392,392
674091760,719
664256899,317
800626753,317
60920203,24
671728687,24
679729941,620
684829495,24
60995068,24
089555092X,457
895554232,457
140440739,317
192833723,317
590282085,456
399231285,456
786807598,456
399521372,330
787957445,330
767900421,330
1573240834,330
849937140,330
891099506,317
310247500,317
310937329,317
891093036,317
188390613X,317
310247063,317
781719682,104
721683339,104
078171432X,104
081517148X,104
1579102573,392
875522610,392
875522637,392
452280362,735
60977744,735
60931280,735
60926201,735
60984333,735
520201469,73
816641897,73
415907535,73
520232089,73
1887734317,3430
1550743864,3430
803718233,3430
807520624,3430
1841481572,3430
691089566,371
465097197,371
465041620,371
804717478,371
674008723,371
520057295,371
764420747,522
310227976,522
967798124,522
764421042,522
802436919,457
080243682X,457
802436811,457
802436676,457
802436684,457
802436706,457
1932047093,25
1886198144,25
1572240423,25
1901923371,25
1580080294,25
933377339,25
674993691,3430
674992407,362
674990404,362
486240738,117
674990803,3430
186100818X,3391
186100222X,3391
186100107X,3391
1861002025,3391
201707128,3391
1861002432,3391
192842374,483
192842013,483
192842021,483
192842080,483
192842110,483
192842439,483
687020883,317
664257046,317
830822194,317
1587430509,317
048641793X,371
810943794,371
890133255,371
3791327097,371
048623181X,371
1558701664,707
684831376,26
60936150,26
310228735,392
310228727,392
310228689,392
310923077,392
310228697,392
785211543,392
300059191,719
385425902,719
802809758,719
664221483,719
130853631,719
1587680238,33
1587680149,33
801020751,392
801021820,392
310209153,392
310286700,392
805424539,392
802811981,392
520209672,719
415914612,719
804745536,719
671605968,719
521775043,522
486201961,522
387979352,522
486417387,522
811813576,522
871563673,737
451163966,408
316769487,408
684833395,408
440180295,408
393312836,408
140042598,269
803970978,371
521774322,371
75539772,371
531302989,457
531303357,457
811826023,457
689847122,457
679767231,496
375726071,496
679753109,496
375706143,496
884897761,408
884895300,408
884894894,408
884893723,408
013050730X,408
821576100,408
618096337,483
439241340,483
64461793,483
316572128,483
2831570492,605
2831578337,605
792279212,605
912661119,516
1580083692,516
471402419,516
471380229,516
425182681,4
425187365,4
910413401,73
1568981546,73
1568981260,73
1568980558,73
910413142,73
521011892,197
521787343,197
521386640,197
195126017,197
815335415,515
877734828,515
374527709,374
130886882,515
689714920,134
689714874,134
689714866,134
689715307,134
689803931,134
942349075,522
130429058,504
139239545,522
133600904,522
871202700,522
855328673,373
9038415915,373
855327960,373
1589230205,373
740727451,433
446524565,433
743442776,433
761119396,433
1572240571,356
039370095X,356
393301354,356
971229007,356
440224489,294
446602744,294
446606219,294
440208416,294
440215757,294
1580627560,294
890847061,736
689851243,736
64400212,736
140309276,457
380709120,24
486420116,719
156275333,719
393958035,317
810966042,692
1568983336,692
810925087,692
812991923,27
812991907,27
812991915,27
812966392,27
812992164,27
440221501,621
440224845,621
440223237,621
440224772,621
520206150,336
1556524544,336
306804336,336
684827948,40
394576284,40
764153250,611
1573225479,611
767903560,611
014019617X,611
829813438,611
631164014,674
385720270,674
674452569,674
195650387,674
198281935,674
198287976,674
079382804X,557
1582451257,557
1580173578,557
805840915,674
803920555,674
080393324X,674
521522714,674
800629779,317
830816666,317
800627202,317
800632990,317
1888692057,205
140367586,205
380820994,28
380818590,28
380732890,28
038073110X,28
380732017,28
851779166,540
851778941,540
1557504180,540
1570544700,29
1570544646,29
71358978,117
71343075,117
71376933,117
007134652X,117
70415234,117
830830235,30
830830227,30
830830243,30
875526500,392
875526551,392
875526519,392
875526527,392
875521754,392
875521746,392
520013549,454
226904350,454
61316865,454
631231277,454
61312118,454
520016351,454
076442095X,330
1559457953,317
764423053,330
1559456957,330
076442355X,330
140442634,205
140447539,205
140443274,205
192839632,205
375757902,205
1572810955,424
1564145883,424
1572812532,424
590472674,368
590673092,368
1555973779,269
1555973752,269
970367201,269
1555973035,269
880014776,269
672324245,31
72224096,31
596005164,31
201704811,31
672324563,31
152164936,104
152167234,104
157255195X,104
763616680,104
316931187,456
962850551,737
871569442,737
915707322,674
199248915,674
1843763885,674
1563894815,736
1563896273,736
1563897229,736
1563897962,736
1563899531,736
553579061,486
553291068,486
055329105X,486
553285793,486
553282069,486
553271598,486
1550810804,570
1550810510,570
671551647,570
760313016,167
1585744425,167
158574283X,167
1585744409,167
1585740608,167
1585744603,167
553288105,518
553286285,518
553293400,518
553299492,518
553293397,518
553294385,518
140275754,605
62514245,605
684852977,605
61043834,605
736906126,47
736906088,47
736903216,47
736903240,47
736909052,47
736906096,47
1560327146,649
471510564,649
1890132578,649
963738321,649
1931498121,649
736902066,330
310207487,330
761514244,330
310240557,330
310240549,330
1882931602,32
1882931033,32
1882931238,32
1882931297,32
1882931165,32
878162240,32
1557997462,182
1557997926,182
1557997454,182
520072243,2398
087477859X,2398
096356353X,2398
1583483985,2398
1585421049,2398
1870979478,600
760313199,600
1901295370,600
1566913101,600
895862255,600
451407539,736
451407547,736
380803313,736
380803305,736
380803291,736
876053886,526
793805090,526
793827531,526
1582450773,526
764110438,526
312983220,893
312981260,893
312971230,893
312286252,893
871316528,33
553352024,33
874771501,33
1577311922,33
446390380,33
874776384,33
811812448,374
152010912,374
811802507,374
081182358X,374
157965214X,374
764315986,374
074340730X,34
765306468,34
076530158X,34
553580302,34
689818971,368
531071421,368
689831056,368
152021027,368
688075924,368
60210982,368
449001954,35
449001962,35
449006689,35
449219402,35
449001725,35
945903375,516
471228788,516
037540466X,516
671510576,516
521474655,315
3540653678,315
471370460,315
486402584,315
262032937,315
716710455,315
262631997,522
465018602,522
688123058,522
670032336,522
465014542,522
415173965,713
1581801459,649
1581800924,649
1581803613,649
891349693,649
1581800304,649
1581801416,649
130351288,460
471978442,460
130914290,460
130460192,460
201440997,460
299148440,182
192893084,182
674952901,182
792274326,533
792274334,533
079227430X,533
792279476,533
792275640,533
037575265X,533
679770038,533
72192542,3391
72123168,3391
72125101,3391
761519564,3391
1883884594,3391
096211314X,36
1883211026,36
1883211069,36
962113158,36
1883211034,36
1558703306,147
067188400X,147
880114991,147
736030077,147
679778314,147
880117346,147
687098238,392
687090873,392
887406599,37
887405983,37
887407161,37
962959359,197
962959375,197
962959367,197
671700758,197
971024502,38
870126334,38
870126458,38
890879478,735
890878943,735
890878838,735
890877262,735
890878331,735
486250237,73
870702823,73
486206459,73
026272006X,73
500202575,73
262530309,73
520217276,136
801487552,136
521001056,136
415223342,136
804740569,674
684852608,682
1567187862,682
9681905164,682
1567183956,682
9589689639,682
875429165,682
316110590,368
316112321,368
316109932,368
316111872,368
316110744,368
316111864,368
805431136,317
805410619,317
802409342,317
819217476,317
801090407,317
674127714,713
674840313,713
393090094,713
465021212,713
038541580X,674
691015678,713
830819479,392
877845387,392
084231413X,392
842373519,392
891072926,392
877846367,392
897333624,3430
201608170,3430
031216842X,3430
812215338,3430
312868855,667
031286504X,667
671685635,667
812572122,667
312878273,667
71342109,315
71361286,315
71353461,315
70308683,315
71359532,315
067975704X,371
679730052,371
226069540,317
156421178,514
140277722,620
1564661016,522
1584710616,522
70494053,522
047132700X,522
899572723,733
899573045,733
899573037,733
915540177,537
899573126,733
60675578,433
60675187,433
60675209,433
60675365,433
60670630,433
413302105,73
942299795,73
1896597521,73
446610763,483
345410432,483
830815627,392
830814493,392
687095735,392
801090962,392
960263845,392
830818529,392
1583222634,620
006093686X,620
671882317,620
1880684500,620
915306425,620
1880684403,620
323019765,104
803605935,104
1878028286,104
60196475,735
60170131,735
385482108,735
767903609,735
375504354,735
130306576,3391
764536494,3391
139364285,3391
812967941,182
1569473358,182
1569472807,182
037571412X,313
440414806,736
1563897989,699
1563897504,699
1563898950,699
1563893304,699
817929622,182
684825058,182
080774168X,182
465031773,182
967584418,522
1558607692,522
814471684,522
471389226,460
141303107,24
141303050,24
141301147,24
141304707,24
142302279,24
140365567,24
1855326574,3430
850456142,3430
1855321270,3430
1855328488,3430
850453062,3430
312309635,368
1585421170,368
1561452580,368
1561451959,368
60287632,368
1585360694,368
801499798,317
268011737,317
195152956,2430
231045131,317
674292111,433
684825031,433
394700953,433
300084552,399
156512696,433
380804913,84
380794497,84
380787075,84
380794500,84
380777169,84
380773813,84
087341540X,692
823048373,692
801959330,692
821224956,692
823005917,692
823005941,692
452278066,412
761500227,412
399526560,412
380793369,412
937404624,412
671019643,39
067101966X,39
671516922,39
671728571,39
671019627,39
735617805,3391
672323079,3391
764508350,3391
1893115232,3391
472087215,40
262661314,40
262571676,40
674341163,674
1840460644,73
1840461225,73
1840460075,73
1840462299,73
184046075X,73
1840462337,73
849942357,41
849937221,41
849917069,41
849937809,41
849917077,41
849917050,41
471547379,515
62731432,515
805055711,515
71411755,515
684811049,515
312924127,40
312926138,40
895261758,40
312924283,40
1575938170,392
842347100,392
935008268,392
157593955X,392
842358935,392
935008144,392
1897959222,620
253214661,620
375726292,620
963266748,546
963266713,546
096326673X,546
963266705,546
189127905X,546
867164123,317
1569553017,317
385479670,317
867161019,3944
156854412X,317
159506530,317
64409422,280
64471101,280
64471055,280
64471063,280
64471098,280
006447108X,280
867162627,317
867162295,317
595141668,433
059526123X,433
1580624979,433
806519231,433
425098532,99
042506784X,99
425093255,99
425130258,99
042506803X,99
374522693,504
465016901,504
465045855,504
374525439,504
385267622,504
385267649,504
609800434,492
517580179,492
517550466,492
395873312,492
809135655,317
809129450,317
1568542399,317
814619940,317
809139049,317
786919078,42
786928301,42
786929359,42
786913231,42
786915625,42
158236902X,43
1582369011,43
1582369003,43
1582369070,43
189665102X,333
759622795,333
446676578,333
804110387,333
767908813,333
440507170,101
684862174,101
517571579,101
60287209,101
740702041,101
961948000,263
1568331460,263
965139425,263
385151551,263
881924679,44
881925330,44
881925527,44
881925810,44
1567181252,474
875423248,474
738703109,474
875426638,474
1567181406,474
913866164,474
553278223,408
055327449X,408
345342968,408
380729407,408
553277537,408
393308014,540
805003517,540
393032965,540
393303330,540
312042787,540
71376097,540
471395706,522
786311355,522
965485870,522
1558505113,522
760306818,605
760307652,605
268000069,3430
803261500,3430
393320979,3430
393975800,3430
393963047,317
393952142,356
801843871,317
936197323,605
892814500,605
875163238,546
199104263,3430
199104255,3430
199104247,3430
199171580,3430
801847842,399
801846404,399
521429900,399
801851580,399
521796598,399
801826829,399
897214633,492
811727750,492
376032642,492
1555914500,492
969803001,492
811727769,492
553260456,45
553564366,45
553270257,45
553562967,45
553575384,45
553562940,45
764534297,197
764506684,197
789724278,197
672319381,197
201710153,197
764535978,197
911977244,688
081301851X,688
762707127,688
1561641618,688
911977112,263
140298568,46
142001511,46
142001880,46
806522992,47
1571743170,47
971427224,47
967323819,47
1564145743,516
1569244928,516
471391395,516
1575665107,516
031226884X,516
471349623,516
1581800169,649
891348026,649
1581801440,649
089134988X,649
1581803001,649
1572318481,3391
1861003064,3391
782129749,3391
1572318090,3391
880707186,317
088070828X,317
157673885X,317
1576737772,317
380793660,48
380809389,48
380780879,48
006103102X,48
380780860,48
038079540X,48
039952276X,147
679457607,147
140195491,147
385504462,147
195103076,504
890420254,504
1572306092,504
1585620599,504
895298678,516
1583331395,516
1583330771,516
874776929,516
521596475,205
081352492X,205
1903364035,205
1859842593,205
048623620X,434
486285421,434
486229300,434
486273350,434
486254763,434
486279987,434
1571691340,3391
1571690867,3391
1571690956,3391
140506756,286
375803289,286
698118898,286
823415147,286
698116038,286
899191622,286
1878923102,3119
446674362,3119
1585004847,3119
671880845,3119
201750805,674
761534318,674
201675153,674
159229006X,674
844226602,137
965677613,137
844226262,137
157120105X,137
60938374,339
425182134,339
1903399637,339
1564774228,137
156477242X,137
1564770613,137
1564771849,137
156477418X,137
1564773655,137
689821212,736
141305959,736
689823320,736
486217841,434
374435251,736
1572813156,424
1567185339,424
393701700,504
393700046,504
393700542,504
688177948,504
053458473X,504
811213269,362
811201562,362
811201627,269
520024273,362
030680736X,340
876146272,340
679883568,340
679434488,340
553214985,408
451527577,408
395345308,408
486408841,408
399146261,547
517064871,547
517073692,547
970998716,547
306809389,49
760311668,49
781724716,504
521655420,504
088048330X,504
781724694,504
553298046,118
553564927,118
553560719,118
553296124,118
553574140,118
471625469,117
883856190,117
198531710,117
048668735X,117
038797329X,117
531164659,50
025321498X,50
1576751414,522
345423593,522
967450659,522
967450616,522
767904923,522
375407723,522
619016884,460
619016930,460
619016892,460
078212898X,460
914732218,515
914732315,515
914732374,515
892540486,515
1883725046,515
965620832,515
395742129,286
448425297,286
448422867,286
679852921,286
64432041,286
531059057,286
452284015,313
385483414,313
740710028,313
385419287,313
743407083,51
743407067,51
380711532,51
451155068,51
380711524,51
520203569,136
520218124,136
824818504,136
860084906,136
816512566,136
804801843,136
1878610473,514
802139086,514
811211029,514
802139477,514
802138144,514
811210324,514
632054069,52
632038357,52
632052449,52
1560445831,483
158574221X,483
762711884,483
312182341,205
312192479,205
312961316,205
312924801,205
312964781,205
312961278,205
132341700,522
814479405,522
70050732,522
425096440,522
71342559,522
133114325,522
067152819X,336
671510290,336
812575385,336
691002606,117
195095391,117
674994795,117
1573920355,117
1573920363,117
872395928,317
817001670,317
385126166,317
687034140,317
836135121,40
1561483761,40
1561483338,40
791448525,40
802848079,40
807045071,620
345330706,53
345330684,53
345330676,53
345361180,53
345361199,53
1841763160,54
1841762229,54
1841765341,54
1855329603,54
1855329611,54
915132397,620
915132354,620
915132370,620
884971139,620
938317679,368
152024468,368
807575860,368
688112498,368
873586883,368
231071310,3430
130384801,3430
140441328,3430
140440607,3430
743211707,313
375724427,408
345443934,313
679744398,514
226561550,719
226720632,719
226702812,719
195112342,719
520067436,605
786706341,2996
786710659,2996
1856497372,605
881322822,605
1842771094,605
64435164,368
006443480X,368
64435024,368
786811730,368
64450953,457
64451666,457
64451798,457
64451631,457
64450198,457
64451135,457
345452771,251
803261691,251
963926039,251
1558780998,55
155878120X,55
1558780920,55
28637496,522
787955086,522
787955132,522
007138703X,522
787955140,522
1560446072,737
1560446331,737
1560371579,737
811728951,737
805064745,434
893469165,434
689718721,286
395861624,368
091912366X,473
812690095,473
919123139,473
919123724,473
691018162,473
691020841,605
691012342,371
714834963,136
231112653,605
312981252,165
312985258,165
801862515,682
964882515,682
120586703,682
373122179,3437
373122772,3437
375506284,336
394759885,336
089141617X,336
871132125,336
966531957,336
534214509,116
133032310,116
793530776,116
534548040,116
789434113,434
789464993,434
789421909,434
789464985,434
1564582442,434
789458454,434
1556430973,562
094335837X,562
892818115,562
892816562,562
671736450,562
826309690,737
879052457,737
375725180,737
679752560,737
679752579,737
883145324,515
897931718,317
873225732,515
1587283549,374
1587283573,374
1587283514,374
1587283611,374
753455102,434
517885174,2398
385491581,2398
1562614045,2398
819218480,2398
764806599,2398
764551531,434
038503007X,434
764554344,434
28643380,434
671739166,434
1880410494,522
1880410230,522
471225770,522
076455283X,522
1576810011,674
1585030325,56
966353722,56
1585030295,56
763610798,537
1564022714,537
006029485X,537
849917654,537
439043921,182
590266101,182
043910615X,182
439205743,182
60953500,376
006097625X,376
961472812,376
961472820,376
1592910122,376
1574321781,3240
873419456,3240
2080105507,3240
1588461823,57
1588461599,57
812211561,257
812235541,257
873418638,692
807064734,73
689847300,368
374368821,457
689841752,368
689814712,368
375706429,360
385335830,360
385336772,360
446678112,360
316655880,360
393321223,620
802137687,620
803294042,620
140441840,620
691015872,205
140444734,620
345322797,336
345311973,336
1558492984,336
253213045,336
815411227,336
553578677,58
553563270,58
553572156,58
553582534,58
055329959X,58
553572148,58
966577701,688
815173830,688
1565936302,682
205332943,682
188547704X,682
1557664536,682
827362692,682
517880679,433
312141459,433
892833289,317
385494343,317
824507223,317
884893588,408
553256696,392
140176608,136
393321835,136
814406467,376
814471625,376
814403093,376
803257201,336
803251386,336
1558214542,336
253203120,336
803258348,336
803272642,336
312983670,165
786011998,165
312977565,165
195021436,454
140135588,454
801495415,454
521359376,454
521426936,454
044307982X,104
443065721,104
1560533595,104
448419815,434
448421836,434
448419807,434
448413256,434
448424215,205
448418576,434
767908309,699
1556525060,699
1574231502,433
876859147,433
876859813,433
1574230883,433
876856830,433
71344209,649
1400048117,492
810932733,649
471293288,649
156006278,104
716731118,104
671792245,104
395585724,104
195156307,104
684836599,104
515129054,572
515127124,572
515131687,572
515132500,572
425191249,572
312960999,572
829403590,317
852444842,317
877939454,317
829416846,317
809120208,317
878405968,317
879386150,488
380809397,488
385336039,488
760302200,488
440220467,488
306811650,488
226668169,605
618127445,605
465037801,605
1565848136,605
1564143880,59
1564143848,59
156414383X,59
1564143872,59
2060020344,533
2061003532,533
2060000343,533
2062038003,533
935039279,533
385468717,317
60618116,317
895552167,317
800785991,317
762403993,60
076241135X,60
1892588021,374
964441101,374
811816125,374
1580081916,374
375760970,374
819562440,408
140437967,408
156006898,408
141001828,408
671023373,473
879306394,445
087930748X,445
929587863,99
393967972,99
805210571,99
802130348,99
486298523,99
486272818,99
486294412,408
486248593,408
3791325892,408
140185976,408
373764316,470
037376412X,470
373764421,470
373764189,470
71371990,104
71374957,104
71370870,104
71375783,104
71372237,104
71373500,104
1571741852,609
553278827,609
553580159,609
312951914,609
60968966,609
312192037,609
590483838,200
152007857,200
689830831,200
439129265,200
698115678,200
1571459936,137
875969631,137
1579544673,137
875969844,137
1571201769,137
310246547,317
310245648,317
1580231020,719
1580230679,719
1893361039,719
805210377,719
1580230792,719
1573226947,719
674525531,182
465062695,182
962767107,182
768903874,182
471211516,433
590475762,433
047138299X,294
375760091,433
195081056,620
253205360,620
156027518,620
64437914,457
688167063,457
688140297,457
068817521X,457
688117082,457
966993306,518
316736465,518
375754865,518
876031734,518
836236572,424
740700081,424
740718525,424
809239965,424
766806030,315
830641270,315
076681923X,315
30595843,116
671017144,238
671017152,238
671026305,238
671021346,238
671026321,238
671039210,238
465031870,61
811833828,61
486257045,715
486254429,715
486294382,715
486281868,715
486290808,715
486239047,715
786705868,294
786705353,294
786707135,294
2060000823,251
2061584012,251
2061559018,251
1566914345,251
679813462,62
679813454,62
679813446,62
394839161,62
394836138,62
446600415,63
446604534,63
156458481X,456
789452405,456
1570541175,3240
789447185,456
515093556,294
345401964,294
452156610,294
452281423,294
452281431,294
452281458,294
373244487,64
373484836,64
373243790,64
373239963,64
373239939,64
582381738,719
582368812,719
521285429,399
1556618875,3706
1556618859,3706
155661425X,3706
471252670,643
471316415,643
9810248237,643
471152803,643
155738486X,643
60278420,24
64461033,24
64461777,24
64400808,24
64400816,24
380016362,24
1560254947,292
817344039,292
1560254084,292
306810123,292
345424581,736
743406214,736
1558749101,736
830817751,330
084235252X,330
830822631,330
830815538,330
1887128883,2430
946719020,2430
946719403,2430
1901033600,2430
1900565102,2430
201770512,674
262550423,674
761924582,73
691017069,674
1841763977,3430
1841762822,3430
1841763470,3430
184176373X,3430
1841763489,3430
184176342X,3430
714840718,376
1572599529,376
1556227353,376
385495285,376
069401057X,457
694010588,457
694010723,457
694006513,457
1552090345,457
694010391,457
486654605,117
716732688,117
471359297,117
471303097,117
199638209,117
61065900,188
61065935,188
61065846,188
61065838,188
61065870,188
152163573,65
152166211,65
152166270,65
152163514,65
152003940,65
152024034,65
471111759,3391
471380237,3391
471353485,3391
672318687,3391
809126591,317
809121123,317
809128381,317
1881652181,66
817459278,66
1881652041,66
240515811,66
1584280611,66
811729664,66
471349593,315
130226165,315
1568581629,258
671793349,258
1568581769,258
892814519,719
892816244,719
089281506X,719
892813156,719
